"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.image_url","Answer.category.label","Approve","Reject"
"3U18MJKL2XYCFIJGV31Y9SXQIBONCD","3SGAN4GQ98WBMVBHQXPZCGZTTF3DXG","Choose if a chair looks like a real chair or not","Categorize the given content to see if it is likely to be an acceptable model of a chair","categorize, image","$0.00","Thu Oct 17 21:37:36 PDT 2019","1","BatchId:3805395;OriginalHitTemplateId:928390873;","300","604800","Sat Nov 16 20:37:36 PST 2019","","","3COPXFW7XFOWOL5BTX0QQKBJ5R4KPD","AHTNHY4SBP59A","Submitted","Thu Oct 17 21:41:52 PDT 2019","Thu Oct 17 21:42:37 PDT 2019","Thu Oct 24 21:42:37 PDT 2019","","","","45","0% (0/0)","0% (0/0)","0% (0/0)","all_views_107.png","Bad chair"
"3YO4AH2FQGWDON1SZF0VILQUEXEQ0A","3SGAN4GQ98WBMVBHQXPZCGZTTF3DXG","Choose if a chair looks like a real chair or not","Categorize the given content to see if it is likely to be an acceptable model of a chair","categorize, image","$0.00","Thu Oct 17 21:37:36 PDT 2019","1","BatchId:3805395;OriginalHitTemplateId:928390873;","300","604800","Sat Nov 16 20:37:36 PST 2019","","","3KAKFY4PGYEYB1A0VWI701T58RNI3O","A80ZQS34472ZL","Submitted","Thu Oct 17 21:40:04 PDT 2019","Thu Oct 17 21:40:57 PDT 2019","Thu Oct 24 21:40:57 PDT 2019","","","","53","0% (0/0)","0% (0/0)","0% (0/0)","all_views_108.png","Bad chair"
"3ZXNP4Z3AUXGF1LZS9D8GE1NC5XL7G","3SGAN4GQ98WBMVBHQXPZCGZTTF3DXG","Choose if a chair looks like a real chair or not","Categorize the given content to see if it is likely to be an acceptable model of a chair","categorize, image","$0.00","Thu Oct 17 21:37:36 PDT 2019","1","BatchId:3805395;OriginalHitTemplateId:928390873;","300","604800","Sat Nov 16 20:37:36 PST 2019","","","39GAF6DQWVC7N4GL7Z37RX42I961VD","A1B1Y6OBCA7XTZ","Submitted","Thu Oct 17 21:46:21 PDT 2019","Thu Oct 17 21:46:24 PDT 2019","Thu Oct 24 21:46:24 PDT 2019","","","","3","0% (0/0)","0% (0/0)","0% (0/0)","all_views_109.png","Good chair"
"372AGES0J7HLXEM3F6E2WPNAKQ1RX7","3SGAN4GQ98WBMVBHQXPZCGZTTF3DXG","Choose if a chair looks like a real chair or not","Categorize the given content to see if it is likely to be an acceptable model of a chair","categorize, image","$0.00","Thu Oct 17 21:37:36 PDT 2019","1","BatchId:3805395;OriginalHitTemplateId:928390873;","300","604800","Sat Nov 16 20:37:36 PST 2019","","","3TR2532VIT6T3VHOWG15J5KPVXF6JV","A80ZQS34472ZL","Submitted","Thu Oct 17 21:46:21 PDT 2019","Thu Oct 17 21:46:53 PDT 2019","Thu Oct 24 21:46:53 PDT 2019","","","","32","0% (0/0)","0% (0/0)","0% (0/0)","all_views_11.png","Good chair"
"3XAOZ9UYS23DVCMAVY4VWQ94JPKQ1D","3SGAN4GQ98WBMVBHQXPZCGZTTF3DXG","Choose if a chair looks like a real chair or not","Categorize the given content to see if it is likely to be an acceptable model of a chair","categorize, image","$0.00","Thu Oct 17 21:37:36 PDT 2019","1","BatchId:3805395;OriginalHitTemplateId:928390873;","300","604800","Sat Nov 16 20:37:36 PST 2019","","","3CTOC39K3B2C7VVTFQ6XPJKLQ8ZJ77","A1B1Y6OBCA7XTZ","Submitted","Thu Oct 17 21:46:17 PDT 2019","Thu Oct 17 21:46:20 PDT 2019","Thu Oct 24 21:46:20 PDT 2019","","","","3","0% (0/0)","0% (0/0)","0% (0/0)","all_views_110.png","Bad chair"
"31JUPBOOSQGKFFQI2E5EUEXINP3L83","3SGAN4GQ98WBMVBHQXPZCGZTTF3DXG","Choose if a chair looks like a real chair or not","Categorize the given content to see if it is likely to be an acceptable model of a chair","categorize, image","$0.00","Thu Oct 17 21:37:36 PDT 2019","1","BatchId:3805395;OriginalHitTemplateId:928390873;","300","604800","Sat Nov 16 20:37:36 PST 2019","","","34Z02EIMIWPS3NRE6LZSCAX7GWJT0L","A80ZQS34472ZL","Submitted","Thu Oct 17 21:43:02 PDT 2019","Thu Oct 17 21:43:34 PDT 2019","Thu Oct 24 21:43:34 PDT 2019","","","","32","0% (0/0)","0% (0/0)","0% (0/0)","all_views_111.png","Bad chair"
"371Q3BEXEKLM3OMVVD2SJK8HESIZS0","3SGAN4GQ98WBMVBHQXPZCGZTTF3DXG","Choose if a chair looks like a real chair or not","Categorize the given content to see if it is likely to be an acceptable model of a chair","categorize, image","$0.00","Thu Oct 17 21:37:36 PDT 2019","1","BatchId:3805395;OriginalHitTemplateId:928390873;","300","604800","Sat Nov 16 20:37:36 PST 2019","","","3TK8OJTYM5XA4WZNS1EXSTM0LPBVPA","A80ZQS34472ZL","Submitted","Thu Oct 17 21:43:07 PDT 2019","Thu Oct 17 21:43:38 PDT 2019","Thu Oct 24 21:43:38 PDT 2019","","","","31","0% (0/0)","0% (0/0)","0% (0/0)","all_views_112.png","Good chair"
"3JMQI2OLG2HMKAPUVZW9TYF83B0NDD","3SGAN4GQ98WBMVBHQXPZCGZTTF3DXG","Choose if a chair looks like a real chair or not","Categorize the given content to see if it is likely to be an acceptable model of a chair","categorize, image","$0.00","Thu Oct 17 21:37:36 PDT 2019","1","BatchId:3805395;OriginalHitTemplateId:928390873;","300","604800","Sat Nov 16 20:37:36 PST 2019","","","3OVHNO1VEADIOJ17OPC5D5I7VHFDZF","A80ZQS34472ZL","Submitted","Thu Oct 17 21:46:44 PDT 2019","Thu Oct 17 21:47:20 PDT 2019","Thu Oct 24 21:47:20 PDT 2019","","","","36","0% (0/0)","0% (0/0)","0% (0/0)","all_views_113.png","Inconclusive but likely bad"
"3INZSNUD9321V8L0UPD4BXKOYMJD94","3SGAN4GQ98WBMVBHQXPZCGZTTF3DXG","Choose if a chair looks like a real chair or not","Categorize the given content to see if it is likely to be an acceptable model of a chair","categorize, image","$0.00","Thu Oct 17 21:37:36 PDT 2019","1","BatchId:3805395;OriginalHitTemplateId:928390873;","300","604800","Sat Nov 16 20:37:36 PST 2019","","","3KOPY89HMCEU6CU6DE37C285L6D3JM","A80ZQS34472ZL","Submitted","Thu Oct 17 21:44:27 PDT 2019","Thu Oct 17 21:44:45 PDT 2019","Thu Oct 24 21:44:45 PDT 2019","","","","18","0% (0/0)","0% (0/0)","0% (0/0)","all_views_114.png","Inconclusive but likely bad"
"3PKVGQTFJKWAXJCDK204F3UJMWVRYD","3SGAN4GQ98WBMVBHQXPZCGZTTF3DXG","Choose if a chair looks like a real chair or not","Categorize the given content to see if it is likely to be an acceptable model of a chair","categorize, image","$0.00","Thu Oct 17 21:37:36 PDT 2019","1","BatchId:3805395;OriginalHitTemplateId:928390873;","300","604800","Sat Nov 16 20:37:36 PST 2019","","","3PXX5PX6L1AO8EVFY1501M3YJBWBA5","A1B1Y6OBCA7XTZ","Submitted","Thu Oct 17 21:46:11 PDT 2019","Thu Oct 17 21:46:14 PDT 2019","Thu Oct 24 21:46:14 PDT 2019","","","","3","0% (0/0)","0% (0/0)","0% (0/0)","all_views_115.png","Bad chair"
"3NQUW096O9KKTK9S76BSUAST7VLL9S","3SGAN4GQ98WBMVBHQXPZCGZTTF3DXG","Choose if a chair looks like a real chair or not","Categorize the given content to see if it is likely to be an acceptable model of a chair","categorize, image","$0.00","Thu Oct 17 21:37:36 PDT 2019","1","BatchId:3805395;OriginalHitTemplateId:928390873;","300","604800","Sat Nov 16 20:37:36 PST 2019","","","3G2UL9A02HQ0J0GMV7C8GFFG42F67O","A80ZQS34472ZL","Submitted","Thu Oct 17 21:45:30 PDT 2019","Thu Oct 17 21:45:52 PDT 2019","Thu Oct 24 21:45:52 PDT 2019","","","","22","0% (0/0)","0% (0/0)","0% (0/0)","all_views_116.png","Inconclusive but likely good"
"33W1NHWFZKXNIOZAKD7ITP43GBWZTP","3SGAN4GQ98WBMVBHQXPZCGZTTF3DXG","Choose if a chair looks like a real chair or not","Categorize the given content to see if it is likely to be an acceptable model of a chair","categorize, image","$0.00","Thu Oct 17 21:37:36 PDT 2019","1","BatchId:3805395;OriginalHitTemplateId:928390873;","300","604800","Sat Nov 16 20:37:36 PST 2019","","","3IJXV6UZ11VQU3V26MJ3IZWLE54IRT","A80ZQS34472ZL","Submitted","Thu Oct 17 21:45:25 PDT 2019","Thu Oct 17 21:45:46 PDT 2019","Thu Oct 24 21:45:46 PDT 2019","","","","21","0% (0/0)","0% (0/0)","0% (0/0)","all_views_117.png","Good chair"
"34YWR3PJ3BMXXK24LTVNCTMNB01X0E","3SGAN4GQ98WBMVBHQXPZCGZTTF3DXG","Choose if a chair looks like a real chair or not","Categorize the given content to see if it is likely to be an acceptable model of a chair","categorize, image","$0.00","Thu Oct 17 21:37:36 PDT 2019","1","BatchId:3805395;OriginalHitTemplateId:928390873;","300","604800","Sat Nov 16 20:37:36 PST 2019","","","3L6L49WXW497H9YPOQ4WLXH6H5E45M","A1B1Y6OBCA7XTZ","Submitted","Thu Oct 17 21:46:00 PDT 2019","Thu Oct 17 21:46:06 PDT 2019","Thu Oct 24 21:46:06 PDT 2019","","","","6","0% (0/0)","0% (0/0)","0% (0/0)","all_views_118.png","Inconclusive but likely bad"
"3UQ1LLR27DKYY3JXZCPSQ53DDD3LA7","3SGAN4GQ98WBMVBHQXPZCGZTTF3DXG","Choose if a chair looks like a real chair or not","Categorize the given content to see if it is likely to be an acceptable model of a chair","categorize, image","$0.00","Thu Oct 17 21:37:36 PDT 2019","1","BatchId:3805395;OriginalHitTemplateId:928390873;","300","604800","Sat Nov 16 20:37:36 PST 2019","","","3SUWZRL0M2PLSFVWIFQEMP7XQPJ6EA","A80ZQS34472ZL","Submitted","Thu Oct 17 21:46:14 PDT 2019","Thu Oct 17 21:46:44 PDT 2019","Thu Oct 24 21:46:44 PDT 2019","","","","30","0% (0/0)","0% (0/0)","0% (0/0)","all_views_119.png","Inconclusive but likely bad"
"3JUDR1D0E93KKX46E24919J9BVYQ2U","3SGAN4GQ98WBMVBHQXPZCGZTTF3DXG","Choose if a chair looks like a real chair or not","Categorize the given content to see if it is likely to be an acceptable model of a chair","categorize, image","$0.00","Thu Oct 17 21:37:36 PDT 2019","1","BatchId:3805395;OriginalHitTemplateId:928390873;","300","604800","Sat Nov 16 20:37:36 PST 2019","","","3RU7GD8VPS5UC4IJY69SH62TMLHPSZ","A80ZQS34472ZL","Submitted","Thu Oct 17 21:39:10 PDT 2019","Thu Oct 17 21:39:50 PDT 2019","Thu Oct 24 21:39:50 PDT 2019","","","","40","0% (0/0)","0% (0/0)","0% (0/0)","all_views_12.png","Good chair"
"344M16OZLLRRCG3URU7TZGXT3N1NE6","3SGAN4GQ98WBMVBHQXPZCGZTTF3DXG","Choose if a chair looks like a real chair or not","Categorize the given content to see if it is likely to be an acceptable model of a chair","categorize, image","$0.00","Thu Oct 17 21:37:36 PDT 2019","1","BatchId:3805395;OriginalHitTemplateId:928390873;","300","604800","Sat Nov 16 20:37:36 PST 2019","","","3YDTZAI2W1S8TRX6N32KI74P5P9414","A1B1Y6OBCA7XTZ","Submitted","Thu Oct 17 21:45:44 PDT 2019","Thu Oct 17 21:45:49 PDT 2019","Thu Oct 24 21:45:49 PDT 2019","","","","5","0% (0/0)","0% (0/0)","0% (0/0)","all_views_120.png","Good chair"
"33KGGVH25XTX49NMHCZNQY5XGS7X1H","3SGAN4GQ98WBMVBHQXPZCGZTTF3DXG","Choose if a chair looks like a real chair or not","Categorize the given content to see if it is likely to be an acceptable model of a chair","categorize, image","$0.00","Thu Oct 17 21:37:36 PDT 2019","1","BatchId:3805395;OriginalHitTemplateId:928390873;","300","604800","Sat Nov 16 20:37:36 PST 2019","","","3JV9LGBJWXQ91ZXRO62W3SE0O5SOGY","A1B1Y6OBCA7XTZ","Submitted","Thu Oct 17 21:46:38 PDT 2019","Thu Oct 17 21:46:42 PDT 2019","Thu Oct 24 21:46:42 PDT 2019","","","","4","0% (0/0)","0% (0/0)","0% (0/0)","all_views_121.png","Inconclusive but likely good"
"3Y7LTZE0ZWY2I1EZKIXSYLQ5ZP3ZUG","3SGAN4GQ98WBMVBHQXPZCGZTTF3DXG","Choose if a chair looks like a real chair or not","Categorize the given content to see if it is likely to be an acceptable model of a chair","categorize, image","$0.00","Thu Oct 17 21:37:36 PDT 2019","1","BatchId:3805395;OriginalHitTemplateId:928390873;","300","604800","Sat Nov 16 20:37:36 PST 2019","","","32N49TQG3KU3HSTL3IW02YX5M3CAVA","A1B1Y6OBCA7XTZ","Submitted","Thu Oct 17 21:45:21 PDT 2019","Thu Oct 17 21:45:37 PDT 2019","Thu Oct 24 21:45:37 PDT 2019","","","","16","0% (0/0)","0% (0/0)","0% (0/0)","all_views_122.png","Bad chair"
"3PN6H8C9S72F0RV5MVR47SV8441DAJ","3SGAN4GQ98WBMVBHQXPZCGZTTF3DXG","Choose if a chair looks like a real chair or not","Categorize the given content to see if it is likely to be an acceptable model of a chair","categorize, image","$0.00","Thu Oct 17 21:37:37 PDT 2019","1","BatchId:3805395;OriginalHitTemplateId:928390873;","300","604800","Sat Nov 16 20:37:37 PST 2019","","","3GD6L00D3W9OXHMCT72G41LPRGU1MW","A1B1Y6OBCA7XTZ","Submitted","Thu Oct 17 21:45:56 PDT 2019","Thu Oct 17 21:46:00 PDT 2019","Thu Oct 24 21:46:00 PDT 2019","","","","4","0% (0/0)","0% (0/0)","0% (0/0)","all_views_123.png","Bad chair"
"3P458N04R4T4TU5I0GZ1VHF28YLX2Y","3SGAN4GQ98WBMVBHQXPZCGZTTF3DXG","Choose if a chair looks like a real chair or not","Categorize the given content to see if it is likely to be an acceptable model of a chair","categorize, image","$0.00","Thu Oct 17 21:37:37 PDT 2019","1","BatchId:3805395;OriginalHitTemplateId:928390873;","300","604800","Sat Nov 16 20:37:37 PST 2019","","","3X31TUMD71Y4RZ4RTV114O60RB41LU","A80ZQS34472ZL","Submitted","Thu Oct 17 21:45:53 PDT 2019","Thu Oct 17 21:46:13 PDT 2019","Thu Oct 24 21:46:13 PDT 2019","","","","20","0% (0/0)","0% (0/0)","0% (0/0)","all_views_124.png","Good chair"
"3PUV2Q8SW7GKJ10XS9R023FEMMMDBE","3SGAN4GQ98WBMVBHQXPZCGZTTF3DXG","Choose if a chair looks like a real chair or not","Categorize the given content to see if it is likely to be an acceptable model of a chair","categorize, image","$0.00","Thu Oct 17 21:37:37 PDT 2019","1","BatchId:3805395;OriginalHitTemplateId:928390873;","300","604800","Sat Nov 16 20:37:37 PST 2019","","","3VBEN272MOBOZRPKVNJ5NXO1LUUSGY","A80ZQS34472ZL","Submitted","Thu Oct 17 21:40:57 PDT 2019","Thu Oct 17 21:41:34 PDT 2019","Thu Oct 24 21:41:34 PDT 2019","","","","37","0% (0/0)","0% (0/0)","0% (0/0)","all_views_125.png","Bad chair"
"39TX062QY40TEC114GD6ERKUECLX39","3SGAN4GQ98WBMVBHQXPZCGZTTF3DXG","Choose if a chair looks like a real chair or not","Categorize the given content to see if it is likely to be an acceptable model of a chair","categorize, image","$0.00","Thu Oct 17 21:37:37 PDT 2019","1","BatchId:3805395;OriginalHitTemplateId:928390873;","300","604800","Sat Nov 16 20:37:37 PST 2019","","","34X6J5FLPXAMDD08BPF3PA1GVYQJQ4","A80ZQS34472ZL","Submitted","Thu Oct 17 21:39:10 PDT 2019","Thu Oct 17 21:39:55 PDT 2019","Thu Oct 24 21:39:55 PDT 2019","","","","45","0% (0/0)","0% (0/0)","0% (0/0)","all_views_126.png","Bad chair"
"3UXQ63NLBDY3HDOP5QPOLGNJVVOLB2","3SGAN4GQ98WBMVBHQXPZCGZTTF3DXG","Choose if a chair looks like a real chair or not","Categorize the given content to see if it is likely to be an acceptable model of a chair","categorize, image","$0.00","Thu Oct 17 21:37:37 PDT 2019","1","BatchId:3805395;OriginalHitTemplateId:928390873;","300","604800","Sat Nov 16 20:37:37 PST 2019","","","3J2UYBXQQPOM1PG2A8RZ105TWO906I","A80ZQS34472ZL","Submitted","Thu Oct 17 21:40:45 PDT 2019","Thu Oct 17 21:41:08 PDT 2019","Thu Oct 24 21:41:08 PDT 2019","","","","23","0% (0/0)","0% (0/0)","0% (0/0)","all_views_127.png","Inconclusive but likely bad"
"33J5JKFML9A95F0PI2IEKJO1H9YQ35","3SGAN4GQ98WBMVBHQXPZCGZTTF3DXG","Choose if a chair looks like a real chair or not","Categorize the given content to see if it is likely to be an acceptable model of a chair","categorize, image","$0.00","Thu Oct 17 21:37:37 PDT 2019","1","BatchId:3805395;OriginalHitTemplateId:928390873;","300","604800","Sat Nov 16 20:37:37 PST 2019","","","3I33IC7ZWJEUK1VJF8CP0T0UP5J2AU","A80ZQS34472ZL","Submitted","Thu Oct 17 21:41:09 PDT 2019","Thu Oct 17 21:41:52 PDT 2019","Thu Oct 24 21:41:52 PDT 2019","","","","43","0% (0/0)","0% (0/0)","0% (0/0)","all_views_128.png","Good chair"
"375VSR8FWZLA29MIGO2NTA3LSQZRZ4","3SGAN4GQ98WBMVBHQXPZCGZTTF3DXG","Choose if a chair looks like a real chair or not","Categorize the given content to see if it is likely to be an acceptable model of a chair","categorize, image","$0.00","Thu Oct 17 21:37:37 PDT 2019","1","BatchId:3805395;OriginalHitTemplateId:928390873;","300","604800","Sat Nov 16 20:37:37 PST 2019","","","3LS2AMNW5J20EOR5R278X6I2US0QOU","A80ZQS34472ZL","Submitted","Thu Oct 17 21:42:41 PDT 2019","Thu Oct 17 21:43:01 PDT 2019","Thu Oct 24 21:43:01 PDT 2019","","","","20","0% (0/0)","0% (0/0)","0% (0/0)","all_views_129.png","Inconclusive but likely bad"
"3M0556244VWJIU3QM5RZHYITFOGNFO","3SGAN4GQ98WBMVBHQXPZCGZTTF3DXG","Choose if a chair looks like a real chair or not","Categorize the given content to see if it is likely to be an acceptable model of a chair","categorize, image","$0.00","Thu Oct 17 21:37:37 PDT 2019","1","BatchId:3805395;OriginalHitTemplateId:928390873;","300","604800","Sat Nov 16 20:37:37 PST 2019","","","3DY46V3X3TUPDS2P2VN6QPNKH1955S","A3EZ0H07TSDAPW","Submitted","Thu Oct 17 21:42:34 PDT 2019","Thu Oct 17 21:43:10 PDT 2019","Thu Oct 24 21:43:10 PDT 2019","","","","36","0% (0/0)","0% (0/0)","0% (0/0)","all_views_13.png","Good chair"
"3CKVGCS3QJHP13G5RJP0DL5VWLZS01","3SGAN4GQ98WBMVBHQXPZCGZTTF3DXG","Choose if a chair looks like a real chair or not","Categorize the given content to see if it is likely to be an acceptable model of a chair","categorize, image","$0.00","Thu Oct 17 21:37:37 PDT 2019","1","BatchId:3805395;OriginalHitTemplateId:928390873;","300","604800","Sat Nov 16 20:37:37 PST 2019","","","3TU5ZICBRHDXTW4PKLIC0KS2FNX8QA","A80ZQS34472ZL","Submitted","Thu Oct 17 21:46:05 PDT 2019","Thu Oct 17 21:46:32 PDT 2019","Thu Oct 24 21:46:32 PDT 2019","","","","27","0% (0/0)","0% (0/0)","0% (0/0)","all_views_130.png","Bad chair"
"3UEBBGULQI0WDKNZJ63LVTANNK9UFN","3SGAN4GQ98WBMVBHQXPZCGZTTF3DXG","Choose if a chair looks like a real chair or not","Categorize the given content to see if it is likely to be an acceptable model of a chair","categorize, image","$0.00","Thu Oct 17 21:37:37 PDT 2019","1","BatchId:3805395;OriginalHitTemplateId:928390873;","300","604800","Sat Nov 16 20:37:37 PST 2019","","","3IXEICO796VNHYDT8AF9LB7YTZ66T0","A80ZQS34472ZL","Submitted","Thu Oct 17 21:46:33 PDT 2019","Thu Oct 17 21:46:57 PDT 2019","Thu Oct 24 21:46:57 PDT 2019","","","","24","0% (0/0)","0% (0/0)","0% (0/0)","all_views_131.png","Bad chair"
